# CurveFit Sample Data File
# Load using: "Load Frequency Response File" Data I/O menu choice
#
# Freq (Hz)         	Amplitude (V)       	Offset (V)          	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           
7196.857            	0.05000000          	0.000000            	0.04994289          	0.000002351611      	-2.343320           	0.009380107         	0.09432098          	0.000008275379      	-2.945736           	0.03053290          
7543.120            	0.05000000          	0.000000            	0.04993114          	0.000002260408      	-2.668884           	0.01397968          	0.1024157           	0.00002681633       	-3.305455           	0.04780811          
7906.043            	0.05000000          	0.000000            	0.04991409          	0.000003364156      	-2.991760           	0.02254097          	0.1128336           	0.00002752231       	-3.780998           	0.04346565          
8286.428            	0.05000000          	0.000000            	0.04988355          	0.000002545093      	-3.496119           	0.02163571          	0.1267230           	0.00003085818       	-4.449065           	0.04528426          
8685.114            	0.05000000          	0.000000            	0.04983966          	0.000002477384      	-4.099001           	0.01578292          	0.1460182           	0.00001738066       	-5.424476           	0.06401280          
9102.982            	0.05000000          	0.000000            	0.04976148          	0.000004159974      	-4.937982           	0.02668653          	0.1742452           	0.00001388012       	-6.437569           	0.03288523          
9540.955            	0.05000000          	0.000000            	0.04961414          	0.000003868402      	-6.200611           	0.02028662          	0.2195481           	0.00006703452       	-8.057795           	0.03760882          
10000.00            	0.05000000          	0.000000            	0.04924283          	0.000003595633      	-8.502450           	0.01639956          	0.3029836           	0.00001844399       	-11.18337           	0.01979080          
10000.00            	0.05000000          	0.000000            	0.04923529          	0.000007772783      	-8.499347           	0.05528158          	0.3030116           	0.000005719411      	-11.21960           	0.05286327          
10066.67            	0.05000000          	0.000000            	0.04914363          	0.000003401402      	-8.996131           	0.03757728          	0.3206602           	0.00003037047       	-11.86071           	0.01839108          
10133.33            	0.05000000          	0.000000            	0.04902886          	0.000007828566      	-9.496242           	0.01440881          	0.3406038           	0.00003984288       	-12.55924           	0.04062745          
10200.00            	0.05000000          	0.000000            	0.04888762          	0.000006171754      	-10.11291           	0.05350782          	0.3630948           	0.00002469525       	-13.42623           	0.01468585          
10266.67            	0.05000000          	0.000000            	0.04871536          	0.000005889980      	-10.84211           	0.03790382          	0.3886967           	0.00003555082       	-14.32729           	0.03308732          
10333.33            	0.05000000          	0.000000            	0.04851148          	0.000005791008      	-11.60494           	0.01533609          	0.4180880           	0.00002815595       	-15.42111           	0.005310998         
10400.00            	0.05000000          	0.000000            	0.04823983          	0.000003109594      	-12.44703           	0.05400505          	0.4523680           	0.00007319023       	-16.57859           	0.006074096         
10466.67            	0.05000000          	0.000000            	0.04790777          	0.000001112018      	-13.51909           	0.03217868          	0.4919589           	0.00006566957       	-18.21011           	0.04889695          
10533.33            	0.05000000          	0.000000            	0.04746204          	0.000004350354      	-14.81622           	0.02249600          	0.5393639           	0.00008619150       	-19.91423           	0.05379267          
10600.00            	0.05000000          	0.000000            	0.04688470          	0.000009202365      	-16.25575           	0.006359157         	0.5956304           	0.00007266319       	-22.05666           	0.05531359          
10666.67            	0.05000000          	0.000000            	0.04607396          	0.000003744166      	-18.10541           	0.02948199          	0.6642841           	0.00005194719       	-24.68601           	0.05562095          
10733.33            	0.05000000          	0.000000            	0.04493553          	0.000002717397      	-20.32415           	0.03520359          	0.7484017           	0.00003673086       	-28.03876           	0.02574321          
10800.00            	0.05000000          	0.000000            	0.04330300          	0.000007555217      	-23.20094           	0.01703665          	0.8530564           	0.00001278665       	-32.15054           	0.01958668          
10866.67            	0.05000000          	0.000000            	0.04081744          	0.000004398895      	-26.65143           	0.02475335          	0.9835624           	0.000006770777      	-37.74941           	0.05009461          
10933.33            	0.05000000          	0.000000            	0.03698387          	0.000006369038      	-30.82952           	0.03649588          	1.144167            	0.00005422765       	-45.24329           	0.002864002         
11000.00            	0.05000000          	0.000000            	0.03106163          	0.000003079375      	-35.02770           	0.01726783          	1.330871            	0.00002109429       	-55.34429           	0.04329935          
11000.00            	0.05000000          	0.000000            	0.03105458          	0.000003221001      	-35.09985           	0.03099174          	1.330855            	0.00003802656       	-55.38976           	0.05113174          
11008.89            	0.05000000          	0.000000            	0.03006652          	0.000002521456      	-35.54129           	0.05134507          	1.356605            	0.00005527267       	-56.95275           	0.04268966          
11017.78            	0.05000000          	0.000000            	0.02902631          	0.000007590754      	-35.90537           	0.03304062          	1.382187            	0.00001189489       	-58.61787           	0.01584263          
11026.67            	0.05000000          	0.000000            	0.02794609          	0.000006613174      	-36.22980           	0.05777969          	1.407614            	0.00007736045       	-60.37966           	0.02102682          
11035.56            	0.05000000          	0.000000            	0.02679740          	0.000003636062      	-36.39026           	0.04110284          	1.432552            	0.00001253213       	-62.10982           	0.04154515          
11044.44            	0.05000000          	0.000000            	0.02564089          	0.000002810620      	-36.52066           	0.04682513          	1.456851            	0.00006574486       	-63.89925           	0.004946416         
11053.33            	0.05000000          	0.000000            	0.02441630          	0.000001419513      	-36.33123           	0.01318778          	1.480516            	0.00003671011       	-65.82389           	0.02837922          
11062.22            	0.05000000          	0.000000            	0.02316633          	0.000001835595      	-36.00632           	0.09375779          	1.503133            	0.00002449287       	-67.82254           	0.03150418          
11066.67            	0.05000000          	0.000000            	0.02254401          	0.000001853066      	-35.71789           	0.05913973          	1.514109            	0.00006543888       	-68.80412           	0.01913773          
11071.11            	0.05000000          	0.000000            	0.02189084          	0.00002343634       	-35.31713           	0.1154870           	1.524499            	0.0001019029        	-69.80885           	0.04987853          
11080.00            	0.05000000          	0.000000            	0.02062773          	0.00001618022       	-34.51035           	0.09077304          	1.544677            	0.00008820724       	-71.92640           	0.03256634          
11088.89            	0.05000000          	0.000000            	0.01938475          	0.000008300152      	-32.99695           	0.09933642          	1.563407            	0.00007677715       	-74.00793           	0.01873826          
11097.78            	0.05000000          	0.000000            	0.01810517          	0.00002438436       	-30.86570           	0.03600797          	1.579931            	0.00003640103       	-76.19179           	0.02851671          
11097.78            	0.05000000          	0.000000            	0.01809108          	0.000005699516      	-30.96072           	0.06781948          	1.579991            	0.00008124213       	-76.20521           	0.01619743          
11101.63            	0.05000000          	0.000000            	0.01759849          	0.00001911721       	-29.91969           	0.1139593           	1.586598            	0.00002084102       	-77.14115           	0.01217862          
11105.48            	0.05000000          	0.000000            	0.01713181          	0.000006734838      	-28.89442           	0.05929697          	1.592996            	0.0001074402        	-78.22203           	0.02255424          
11106.67            	0.05000000          	0.000000            	0.01692707          	0.00002236417       	-28.28698           	0.04710672          	1.594796            	0.00005759990       	-78.47123           	0.03397425          
11109.34            	0.05000000          	0.000000            	0.01660179          	0.00001639308       	-27.44439           	0.07440906          	1.598668            	0.00009297590       	-79.15913           	0.03719333          
11113.19            	0.05000000          	0.000000            	0.01614416          	0.000001129909      	-26.07791           	0.02840302          	1.604100            	0.00003240461       	-80.13398           	0.02494772          
11115.56            	0.05000000          	0.000000            	0.01586702          	0.0000002035584     	-24.93974           	0.04962058          	1.607142            	0.00004711795       	-80.68541           	0.03440409          
11117.04            	0.05000000          	0.000000            	0.01569664          	0.000003890950      	-24.49089           	0.09656649          	1.609111            	0.00005117798       	-81.07285           	0.03462046          
11120.89            	0.05000000          	0.000000            	0.01528291          	0.000001496615      	-22.66926           	0.03161918          	1.613576            	0.000007720018      	-82.11582           	0.02142065          
11124.45            	0.05000000          	0.000000            	0.01492695          	0.000004488356      	-20.77407           	0.08799391          	1.617326            	0.00008493474       	-82.99673           	0.03203706          
11124.74            	0.05000000          	0.000000            	0.01489859          	0.000002890613      	-20.62431           	0.02363473          	1.617615            	0.00004262750       	-83.05674           	0.01746377          
11128.60            	0.05000000          	0.000000            	0.01454481          	0.000004207679      	-18.59867           	0.05043071          	1.621293            	0.00006237606       	-84.14046           	0.03832112          
11132.45            	0.05000000          	0.000000            	0.01422693          	0.000004211981      	-16.26724           	0.04659663          	1.624271            	0.00003818778       	-85.05125           	0.01431548          
11133.33            	0.05000000          	0.000000            	0.01416711          	0.000004617132      	-15.82554           	0.09958104          	1.624939            	0.00001403510       	-85.29949           	0.01129232          
11133.33            	0.05000000          	0.000000            	0.01416434          	0.000002971150      	-15.82402           	0.007588673         	1.625042            	0.000005665879      	-85.38763           	0.03400616          
11136.30            	0.05000000          	0.000000            	0.01396470          	0.000001222560      	-14.04430           	0.001889819         	1.626832            	0.00005324066       	-86.09792           	0.03840299          
11140.15            	0.05000000          	0.000000            	0.01373165          	0.0000003245476     	-11.34566           	0.05869719          	1.628934            	0.00001724226       	-87.10625           	0.02997715          
11142.22            	0.05000000          	0.000000            	0.01362921          	0.000001793478      	-10.12576           	0.02021436          	1.629903            	0.00001604261       	-87.64641           	0.04482296          
11144.00            	0.05000000          	0.000000            	0.01355314          	0.000005304661      	-8.865168           	0.04646151          	1.630461            	0.00009833285       	-88.15606           	0.04042333          
11147.86            	0.05000000          	0.000000            	0.01343072          	0.000004501481      	-6.056630           	0.09510490          	1.631691            	0.00002899873       	-89.12517           	0.03630836          
11151.11            	0.05000000          	0.000000            	0.01337239          	0.000004754028      	-3.838037           	0.08943051          	1.632201            	0.00005734601       	-90.02875           	0.02951385          
11151.71            	0.05000000          	0.000000            	0.01336518          	0.000001888596      	-3.317010           	0.09180753          	1.632204            	0.00002441579       	-90.22243           	0.02410708          
11155.56            	0.05000000          	0.000000            	0.01335332          	0.000002202974      	-0.5948599          	0.05259279          	1.632308            	0.0001117898        	-91.16496           	0.03636856          
11159.41            	0.05000000          	0.000000            	0.01338400          	0.000004194668      	2.326159            	0.04750277          	1.631774            	0.00002590657       	-92.20809           	0.04499648          
11160.00            	0.05000000          	0.000000            	0.01339313          	0.000001938104      	2.661167            	0.02495366          	1.631733            	0.000008728132      	-92.35840           	0.05762174          
11163.26            	0.05000000          	0.000000            	0.01347778          	0.000005252815      	4.979186            	0.002689908         	1.630869            	0.00002966756       	-93.18037           	0.02538646          
11167.12            	0.05000000          	0.000000            	0.01361871          	0.000004486793      	7.680003            	0.02278883          	1.629406            	0.00003532518       	-94.18607           	0.01746254          
11168.89            	0.05000000          	0.000000            	0.01370930          	0.000002130096      	8.865333            	0.08644033          	1.628571            	0.00002692757       	-94.73393           	0.03943125          
11170.97            	0.05000000          	0.000000            	0.01382313          	0.000004400993      	10.23508            	0.05709059          	1.627375            	0.00002578244       	-95.29140           	0.06559631          
11174.82            	0.05000000          	0.000000            	0.01406615          	0.000002409068      	12.69332            	0.08088605          	1.624815            	0.00005251909       	-96.33481           	0.01599256          
11177.78            	0.05000000          	0.000000            	0.01428012          	0.000002839108      	14.45605            	0.07430953          	1.622687            	0.000007871776      	-96.97341           	0.003297273         
11178.67            	0.05000000          	0.000000            	0.01435243          	0.000001781250      	15.03965            	0.07661045          	1.621927            	0.00005245465       	-97.29101           	0.03272108          
11182.52            	0.05000000          	0.000000            	0.01467491          	0.000002539983      	17.20690            	0.04552183          	1.618418            	0.00002704030       	-97.63055           	0.5794357           
11186.38            	0.05000000          	0.000000            	0.01504877          	0.000004186877      	19.15810            	0.1056621           	1.614562            	0.00001916278       	-99.27340           	0.05737547          
11186.67            	0.05000000          	0.000000            	0.01507923          	0.0000004404077     	19.23726            	0.07961883          	1.614150            	0.00003046376       	-99.32689           	0.01667302          
11190.23            	0.05000000          	0.000000            	0.01544555          	0.000002743706      	21.02539            	0.04944305          	1.610094            	0.00001161763       	-100.2515           	0.02165972          
11194.08            	0.05000000          	0.000000            	0.01587408          	0.000002393526      	22.68728            	0.02877141          	1.605168            	0.00003417716       	-101.2761           	0.03855762          
11195.56            	0.05000000          	0.000000            	0.01603649          	0.000002559026      	23.36119            	0.03185391          	1.603290            	0.00004835014       	-101.6636           	0.03301657          
11197.93            	0.05000000          	0.000000            	0.01632135          	0.000001515213      	24.30006            	0.05131776          	1.599893            	0.00003445473       	-102.2516           	0.04602238          
11200.00            	0.05000000          	0.000000            	0.01657833          	0.000003286848      	25.07073            	0.1095234           	1.596910            	0.00002223030       	-102.7721           	0.04188292          
11201.78            	0.05000000          	0.000000            	0.01679417          	0.000005130077      	25.72439            	0.03420874          	1.594230            	0.00002006594       	-103.2457           	0.007180702         
11204.45            	0.05000000          	0.000000            	0.01713622          	0.000001097720      	26.67117            	0.04207759          	1.590126            	0.00006559153       	-103.8764           	0.04179932          
11205.64            	0.05000000          	0.000000            	0.01728844          	0.000003269625      	26.93721            	0.03698696          	1.588029            	0.00003277616       	-104.1502           	0.01288837          
11209.49            	0.05000000          	0.000000            	0.01780739          	0.000006887053      	28.27322            	0.1996037           	1.581462            	0.00004502133       	-105.1647           	0.03709652          
11213.34            	0.05000000          	0.000000            	0.01832656          	0.000008573060      	29.08163            	0.09015395          	1.574558            	0.00003656156       	-106.1088           	0.04732030          
11213.34            	0.05000000          	0.000000            	0.01831634          	0.000006415839      	28.99512            	0.1167372           	1.574626            	0.00002340721       	-106.0446           	0.02902606          
11222.22            	0.05000000          	0.000000            	0.01955708          	0.000006819408      	30.93835            	0.02574469          	1.557352            	0.00003212350       	-108.2360           	0.03525222          
11231.11            	0.05000000          	0.000000            	0.02082034          	0.000007291355      	32.27567            	0.05386877          	1.538248            	0.000006147137      	-110.3466           	0.04977961          
11240.00            	0.05000000          	0.000000            	0.02209852          	0.000006592017      	33.16978            	0.04494721          	1.517613            	0.00004347094       	-112.4735           	0.02268392          
11248.89            	0.05000000          	0.000000            	0.02333730          	0.000006874914      	33.80499            	0.005030379         	1.495673            	0.00002639820       	-114.4720           	0.01114566          
11257.78            	0.05000000          	0.000000            	0.02458899          	0.000001726772      	34.03888            	0.01272765          	1.472593            	0.00001166954       	-116.3964           	0.04038733          
11266.67            	0.05000000          	0.000000            	0.02579375          	0.000006882679      	34.18346            	0.05079051          	1.448761            	0.00001821292       	-118.2874           	0.03804322          
11266.67            	0.05000000          	0.000000            	0.02578536          	0.000005684048      	34.13952            	0.02042919          	1.448782            	0.00003218553       	-118.2306           	0.03287270          
11333.33            	0.05000000          	0.000000            	0.03337281          	0.000007430522      	31.43221            	0.01704193          	1.258096            	0.00001298024       	-130.4201           	0.03443299          
11400.00            	0.05000000          	0.000000            	0.03843831          	0.00001250896       	27.08764            	0.02445946          	1.079725            	0.00001157916       	-139.4721           	0.03635618          
11466.67            	0.05000000          	0.000000            	0.04170738          	0.000002235164      	23.21058            	0.02861343          	0.9306193           	0.00001302879       	-146.1362           	0.04761912          
11533.33            	0.05000000          	0.000000            	0.04384629          	0.000001612863      	20.02639            	0.03918985          	0.8105104           	0.00001097788       	-151.1536           	0.04445444          
11600.00            	0.05000000          	0.000000            	0.04527163          	0.000001787783      	17.35875            	0.02137916          	0.7142480           	0.00002953026       	-155.0624           	0.03170062          
11666.67            	0.05000000          	0.000000            	0.04628920          	0.000002318526      	15.46825            	0.007756571         	0.6363786           	0.00001063782       	-157.9665           	0.004242645         
11733.33            	0.05000000          	0.000000            	0.04700745          	0.000002208713      	13.65952            	0.01534128          	0.5728025           	0.00005194431       	-160.4542           	0.03924098          
11800.00            	0.05000000          	0.000000            	0.04755567          	0.000002898717      	12.24760            	0.04484305          	0.5200622           	0.00001811706       	-162.4360           	0.03865115          
11866.67            	0.05000000          	0.000000            	0.04795605          	0.000001477449      	11.10889            	0.05873578          	0.4758613           	0.00002227051       	-164.1050           	0.02087096          
11933.33            	0.05000000          	0.000000            	0.04827055          	0.00001105808       	10.10259            	0.009333580         	0.4383805           	0.0001227213        	-165.5100           	0.08453111          
12000.00            	0.05000000          	0.000000            	0.04850987          	0.000007628614      	9.225823            	0.03736522          	0.4060553           	0.00006211124       	-166.6408           	0.04716702          
12000.00            	0.05000000          	0.000000            	0.04851100          	0.000003501953      	9.309401            	0.05675368          	0.4061302           	0.00004231969       	-166.6294           	0.03024585          
12310.09            	0.05000000          	0.000000            	0.04918763          	0.000003156432      	6.438632            	0.04304885          	0.3021291           	0.000006980752      	-170.4468           	0.01186744          
12628.19            	0.05000000          	0.000000            	0.04949650          	0.000008804050      	4.774225            	0.02040463          	0.2391061           	0.00002900036       	-172.8257           	0.03531095          
12954.51            	0.05000000          	0.000000            	0.04966400          	0.000004848255      	3.592281            	0.05413598          	0.1972042           	0.00002549736       	-174.3672           	0.03878665          
13289.26            	0.05000000          	0.000000            	0.04975954          	0.000006417206      	2.753326            	0.08190702          	0.1673364           	0.00005061916       	-175.3632           	0.2519362           
13632.66            	0.05000000          	0.000000            	0.04983032          	0.000006874804      	1.998367            	0.1266409           	0.1450873           	0.0001432206        	-176.3751           	0.07341107          
13984.94            	0.05000000          	0.000000            	0.04986268          	0.000004064120      	1.529648            	0.06536893          	0.1279058           	0.00002810289       	-177.1621           	0.1409868           
14346.32            	0.05000000          	0.000000            	0.04989143          	0.000002785963      	1.085040            	0.02818898          	0.1143694           	0.0001712861        	-177.8305           	0.1892743           
14717.04            	0.05000000          	0.000000            	0.04992640          	0.000004457108      	0.6531626           	0.09524725          	0.1033034           	0.00003005009       	-178.1713           	0.04742150          
15097.34            	0.05000000          	0.000000            	0.04993378          	0.0000005212579     	0.3798521           	0.04424510          	0.09443763          	0.0002168940        	-178.5041           	0.09298110          
15487.46            	0.05000000          	0.000000            	0.04993860          	0.000005971214      	0.09002738          	0.01356824          	0.08684018          	0.00009116727       	-179.1408           	0.3040049           
15887.67            	0.05000000          	0.000000            	0.04994482          	0.000002586506      	-0.2292638          	0.04812239          	0.08046084          	0.00001688286       	-179.6026           	0.09851267          
16298.21            	0.05000000          	0.000000            	0.04994280          	0.00001014097       	-0.4701618          	0.07052375          	0.07509319          	0.00005676237       	-179.6108           	0.1137880           
16719.37            	0.05000000          	0.000000            	0.04996566          	0.000005312608      	-0.7342240          	0.04654380          	0.07046423          	0.00002191954       	-179.9413           	0.006265002         
17151.41            	0.05000000          	0.000000            	0.04997060          	0.000004784477      	-0.9564476          	0.05981855          	0.06649892          	0.00002596050       	179.3469            	0.1883171           
17594.61            	0.05000000          	0.000000            	0.04997971          	0.000003200721      	-1.120508           	0.04806225          	0.06306080          	0.00002774752       	179.1166            	0.2187439           
18049.27            	0.05000000          	0.000000            	0.04997793          	0.000005124554      	-1.259822           	0.02221498          	0.06027536          	0.00002675843       	179.2924            	0.1026579           
18515.67            	0.05000000          	0.000000            	0.04998181          	0.000004980936      	-1.652573           	0.02712879          	0.05801930          	0.00008610300       	178.6976            	0.2224088           
18994.13            	0.05000000          	0.000000            	0.04998018          	0.000003907431      	-1.826110           	0.01911229          	0.05580619          	0.00003646594       	179.0154            	0.1641605           
19484.95            	0.05000000          	0.000000            	0.04998428          	0.000006738507      	-1.959373           	0.09440464          	0.05423444          	0.0001464954        	178.9277            	0.1704145           
19988.46            	0.05000000          	0.000000            	0.04998032          	0.00001074888       	-2.172310           	0.02356913          	0.05249628          	0.00007074570       	178.6626            	0.4320624           
20504.97            	0.05000000          	0.000000            	0.04999042          	0.000009584524      	-2.534415           	0.01135684          	0.05153202          	0.00007487640       	178.2362            	0.1289290           
21034.83            	0.05000000          	0.000000            	0.04998714          	0.000002437467      	-2.662586           	0.06251373          	0.05068864          	0.00002108621       	177.7885            	0.2047992           
21578.38            	0.05000000          	0.000000            	0.04997820          	0.000004134435      	-2.826210           	0.06123757          	0.05023453          	0.00003207209       	177.4624            	0.1564862           
22135.98            	0.05000000          	0.000000            	0.04998036          	0.000003488248      	-3.066722           	0.07664031          	0.05002326          	0.00002706470       	177.3208            	0.1968951           
22707.99            	0.05000000          	0.000000            	0.04998984          	0.000004824583      	-3.090188           	0.08939548          	0.05012546          	0.00006077907       	177.1213            	0.1317352           
23294.78            	0.05000000          	0.000000            	0.04997555          	0.000003834503      	-3.321696           	0.09682173          	0.05059470          	0.00001781205       	176.9482            	0.3148434           
23896.73            	0.05000000          	0.000000            	0.04998583          	0.000002273343      	-3.608328           	0.08993725          	0.05151811          	0.00001065667       	176.4702            	0.09105609          
24514.24            	0.05000000          	0.000000            	0.04998154          	0.000005785030      	-3.770850           	0.08116973          	0.05296291          	0.00004335455       	176.2358            	0.1023437           
25147.70            	0.05000000          	0.000000            	0.04997148          	0.000003545405      	-4.039743           	0.07409393          	0.05488394          	0.00002887928       	175.8879            	0.1389508           
25797.54            	0.05000000          	0.000000            	0.04997172          	0.000003087068      	-4.357576           	0.04188542          	0.05747355          	0.000007754733      	175.6611            	0.1696378           
26464.16            	0.05000000          	0.000000            	0.04996849          	0.000001507640      	-4.478471           	0.02596356          	0.06120014          	0.00001204539       	175.3234            	0.04985869          
27148.01            	0.05000000          	0.000000            	0.04996037          	0.000003897246      	-4.961951           	0.1078462           	0.06614047          	0.00001124996       	175.0783            	0.1012147           
27849.53            	0.05000000          	0.000000            	0.04995340          	0.000003654217      	-5.303831           	0.1122168           	0.07289371          	0.00003431028       	174.5456            	0.1250479           
