# Spectrum H, 20 nm slit
# Spectrum #00053	4:16:37 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
973.44               0.171498
973.82               0.172494
974.2                0.17081
974.58               0.158516
974.96               0.160441
975.34               0.156176
975.72               0.155089
976.1                0.154456
976.48               0.152493
976.86               0.157046
977.24               0.157705
977.62               0.153327
978                  0.149552
978.38               0.150072
978.76               0.143208
979.14               0.162462
979.52               0.162881
979.9                0.166263
980.28               0.155527
980.66               0.157474
981.04               0.156923
981.42               0.153148
981.8                0.150562
982.18               0.144613
982.56               0.147982
982.94               0.1452
983.32               0.144567
983.7                0.154268
984.08               0.155689
984.46               0.156471
984.84               0.151386
985.22               0.158974
985.6                0.164549
985.98               0.1494
986.36               0.15061
986.74               0.155719
987.12               0.159454
987.5                0.155199
987.88               0.151009
988.26               0.153304
988.64               0.153982
989.02               0.157465
989.4                0.155839
989.78               0.160002
990.16               0.160317
990.54               0.155082
990.92               0.150565
991.3                0.149189
991.68               0.149416
992.06               0.153606
992.44               0.151334
992.82               0.144327
993.2                0.141098
993.58               0.154872
993.96               0.148167
994.34               0.146865
994.72               0.151237
995.1                0.150516
995.48               0.145184
995.86               0.153898
996.24               0.156325
996.62               0.155722
997                  0.155031
997.38               0.146992
997.76               0.148056
998.14               0.15393
998.52               0.167785
998.9                0.174545
999.28               0.162011
999.66               0.155949
1000.04              0.153502
1000.42              0.14928
1000.8               0.156387
1001.18              0.157731
1001.56              0.148906
1001.94              0.148377
1002.32              0.145372
1002.7               0.146638
1003.08              0.152541
1003.46              0.159052
1003.84              0.160652
1004.22              0.160963
1004.6               0.166039
1004.98              0.157714
1005.36              0.148988
1005.74              0.151584
1006.12              0.153749
1006.5               0.159967
1006.88              0.16526
1007.26              0.162703
1007.64              0.158831
1008.02              0.152902
1008.4               0.156887
1008.78              0.162011
1009.16              0.159301
1009.54              0.158708
1009.92              0.155147
1010.3               0.150477
1010.68              0.160509
1011.06              0.161635
1011.44              0.161593
1011.82              0.152519
1012.2               0.151065
1012.58              0.151448
1012.96              0.149283
1013.34              0.148283
1013.72              0.154002
1014.1               0.156082
1014.48              0.154057
1014.86              0.155446
1015.24              0.144681
1015.62              0.13782
1016                 0.147472
1016.38              0.150539
1016.76              0.152382
1017.14              0.146028
1017.52              0.143558
1017.9               0.146888
1018.28              0.148829
1018.66              0.161258
1019.04              0.158795
1019.42              0.158578
1019.8               0.158328
1020.18              0.154583
1020.56              0.147216
1020.94              0.150231
1021.32              0.148605
1021.7               0.150403
1022.08              0.15701
1022.46              0.162235
1022.84              0.143201
1023.22              0.152723
1023.6               0.164338
1023.98              0.163157
1024.36              0.15579
1024.74              0.165572
1025.12              0.157961
1025.5               0.152937
1025.88              0.162148
1026.26              0.151204
1026.64              0.152895
1027.02              0.142838
1027.4               0.14941
1027.78              0.150847
1028.16              0.153414
1028.54              0.161979
1028.92              0.157432
1029.3               0.156481
1029.68              0.165471
1030.06              0.158351
1030.44              0.156231
1030.82              0.160051
1031.2               0.161307
1031.58              0.153226
1031.96              0.151279
1032.34              0.145927
1032.72              0.159269
1033.1               0.157474
1033.48              0.166328
1033.86              0.163618
1034.24              0.161392
1034.62              0.164712
1035                 0.157121
1035.38              0.157082
1035.76              0.151568
1036.14              0.150578
1036.52              0.149627
1036.9               0.147962
1037.28              0.157922
1037.66              0.146872
1038.04              0.152587
1038.42              0.151052
1038.8               0.145048
1039.18              0.150357
1039.56              0.143341
1039.94              0.150539
1040.32              0.146894
1040.7               0.153366
1041.08              0.159467
1041.46              0.148533
1041.84              0.14853
1042.22              0.153096
1042.6               0.151944
1042.98              0.143954
1043.36              0.146359
1043.74              0.145892
1044.12              0.142513
1044.5               0.142815
1044.88              0.146433
1045.26              0.147216
1045.64              0.147183
1046.02              0.145103
1046.4               0.154021
1046.78              0.144928
1047.16              0.150675
1047.54              0.144924
1047.92              0.155654
1048.3               0.161304
1048.68              0.162706
1049.06              0.174149
1049.44              0.166672
1049.82              0.168593
1050.2               0.163881
1050.58              0.159097
1050.96              0.159444
1051.34              0.157065
1051.72              0.160239
1052.1               0.164952
1052.48              0.154151
1052.86              0.151873
1053.24              0.146661
1053.62              0.143019
1054                 0.142815
1054.38              0.153421
1054.76              0.152408
1055.14              0.146203
1055.52              0.153814
1055.9               0.155534
1056.28              0.171309
1056.66              0.165636
1057.04              0.169875
1057.42              0.168106
1057.8               0.16514
1058.18              0.160334
1058.56              0.163079
1058.94              0.168372
1059.32              0.166805
1059.7               0.163644
1060.08              0.158123
1060.46              0.152506
1060.84              0.161434
1061.22              0.155926
1061.6               0.157335
1061.98              0.153554
1062.36              0.152308
1062.74              0.150984
1063.12              0.159535
1063.5               0.149309
1063.88              0.145119
1064.26              0.155368
1064.64              0.159587
1065.02              0.158081
1065.4               0.155251
1065.78              0.161382
1066.16              0.156319
1066.54              0.145853
1066.92              0.148433
1067.3               0.157757
1067.68              0.162183
1068.06              0.158568
1068.44              0.159425
1068.82              0.165857
1069.2               0.158669
1069.58              0.157692
1069.96              0.153554
1070.34              0.170031
1070.72              0.158266
1071.1               0.155125
1071.48              0.154177
1071.86              0.158919
1072.24              0.163436
1072.62              0.159808
1073                 0.152399
1073.38              0.152353
1073.76              0.162057
1074.14              0.1655
1074.52              0.157539
1074.9               0.163079
1075.28              0.151626
1075.66              0.158331
1076.04              0.155842
1076.42              0.148549
1076.8               0.151814
1077.18              0.154252
1077.56              0.159457
1077.94              0.16096
1078.32              0.16109
1078.7               0.147621
1079.08              0.1511
1079.46              0.158412
1079.84              0.150263
1080.22              0.154502
1080.6               0.152175
1080.98              0.150075
1081.36              0.146722
1081.74              0.148176
1082.12              0.156556
1082.5               0.162362
1082.88              0.149705
1083.26              0.154807
1083.64              0.160411
1084.02              0.159422
1084.4               0.149598
1084.78              0.143574
1085.16              0.158013
1085.54              0.166545
1085.92              0.162826
1086.3               0.160648
1086.68              0.162904
1087.06              0.160246
1087.44              0.154884
1087.82              0.160785
1088.2               0.162417
1088.58              0.166253
1088.96              0.163141
1089.34              0.163485
1089.72              0.165185
1090.1               0.165961
1090.48              0.163881
1090.86              0.163413
1091.24              0.158704
1091.62              0.161103
1092                 0.160385
1092.38              0.164987
1092.76              0.159899
1093.14              0.167882
1093.52              0.148572
1093.9               0.146521
1094.28              0.149763
1094.66              0.15024
1095.04              0.149549
1095.42              0.142477
1095.8               0.139634
1096.18              0.147209
1096.56              0.156806
1096.94              0.153051
1097.32              0.143685
1097.7               0.147255
1098.08              0.143457
1098.46              0.164968
1098.84              0.160694
1099.22              0.151788
1099.6               0.160119
1099.98              0.160038
1100.36              0.149176
1100.74              0.152678
1101.12              0.146356
1101.5               0.142782
1101.88              0.149828
1102.26              0.15826
1102.64              0.157633
1103.02              0.15836
1103.4               0.15839
1103.78              0.161525
1104.16              0.159006
1104.54              0.151892
1104.92              0.158617
1105.3               0.155602
1105.68              0.156618
1106.06              0.153865
1106.44              0.154982
1106.82              0.156598
1107.2               0.157848
1107.58              0.148988
1107.96              0.154459
1108.34              0.157033
1108.72              0.160113
1109.1               0.15442
1109.48              0.159529
1109.86              0.157916
1110.24              0.148377
1110.62              0.143055
1111                 0.146726
1111.38              0.157779
1111.76              0.155196
1112.14              0.154716
1112.52              0.146508
1112.9               0.151577
1113.28              0.154171
1113.66              0.150863
1114.04              0.159899
1114.42              0.159882
1114.8               0.147433
1115.18              0.145752
1115.56              0.140975
1115.94              0.149176
1116.32              0.14041
1116.7               0.144571
1117.08              0.153794
1117.46              0.156582
1117.84              0.155005
1118.22              0.153135
1118.6               0.150468
1118.98              0.143616
1119.36              0.149614
1119.74              0.151876
1120.12              0.153554
1120.5               0.145324
1120.88              0.150581
1121.26              0.148848
1121.64              0.144405
1122.02              0.152106
1122.4               0.156754
1122.78              0.153622
1123.16              0.15346
1123.54              0.154524
1123.92              0.156082
1124.3               0.148118
1124.68              0.148313
1125.06              0.145567
1125.44              0.151324
1125.82              0.145875
1126.2               0.145038
1126.58              0.145655
1126.96              0.137982
1127.34              0.149737
1127.72              0.155793
1128.1               0.150081
1128.48              0.149569
1128.86              0.141961
1129.24              0.142773
1129.62              0.142513
1130                 0.14593
1130.38              0.155027
1130.76              0.146995
1131.14              0.146765
1131.52              0.148222
1131.9               0.138184
1132.28              0.141208
1132.66              0.1515
1133.04              0.14496
1133.42              0.14903
1133.8               0.14853
1134.18              0.151714
1134.56              0.156777
1134.94              0.152762
1135.32              0.154849
1135.7               0.157319
1136.08              0.160856
1136.46              0.157945
1136.84              0.150029
1137.22              0.162612
1137.6               0.16341
1137.98              0.157679
1138.36              0.161778
1138.74              0.159996
1139.12              0.153499
1139.5               0.154024
1139.88              0.15356
1140.26              0.154878
1140.64              0.16624
1141.02              0.159753
1141.4               0.156926
1141.78              0.160074
1142.16              0.157685
1142.54              0.152983
1142.92              0.146609
1143.3               0.144574
1143.68              0.146145
1144.06              0.158357
1144.44              0.1622
1144.82              0.165322
1145.2               0.164111
1145.58              0.160353
1145.96              0.148472
1146.34              0.15395
1146.72              0.15161
1147.1               0.148248
1147.48              0.158587
1147.86              0.155115
1148.24              0.15728
1148.62              0.162771
1149                 0.149637
1149.38              0.149591
1149.76              0.154602
1150.14              0.164919
1150.52              0.163897
1150.9               0.164699
1151.28              0.167464
1151.66              0.166214
1152.04              0.160363
1152.42              0.151688
1152.8               0.156754
1153.18              0.151302
1153.56              0.151853
1153.94              0.155514
1154.32              0.151857
1154.7               0.150802
1155.08              0.138865
1155.46              0.145161
1155.84              0.146914
1156.22              0.148955
1156.6               0.148329
1156.98              0.146732
1157.36              0.152207
1157.74              0.148605
1158.12              0.15147
1158.5               0.160674
1158.88              0.146437
1159.26              0.155608
1159.64              0.147543
1160.02              0.150792
1160.4               0.155352
1160.78              0.158399
1161.16              0.159091
1161.54              0.163501
1161.92              0.167772
1162.3               0.17326
1162.68              0.15874
1163.06              0.153807
1163.44              0.144999
1163.82              0.146521
1164.2               0.146463
1164.58              0.150373
1164.96              0.151577
1165.34              0.151918
1165.72              0.15445
1166.1               0.161427
1166.48              0.168444
1166.86              0.168207
1167.24              0.157383
1167.62              0.154969
1168                 0.15777
1168.38              0.149728
1168.76              0.140507
1169.14              0.150117
1169.52              0.15442
1169.9               0.159756
1170.28              0.15763
1170.66              0.151042
1171.04              0.14779
1171.42              0.152051
1171.8               0.153288
1172.18              0.156433
1172.56              0.160577
1172.94              0.153005
1173.32              0.150523
1173.7               0.154239
