# Spectrum H, 50 nm slit
# Spectrum #00054	4:22:18 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 50um, exit 50um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1163.44              0.376224
1163.82              0.387154
1164.2               0.390932
1164.58              0.401557
1164.96              0.401171
1165.34              0.396342
1165.72              0.392032
1166.1               0.397134
1166.48              0.396274
1166.86              0.376587
1167.24              0.383785
1167.62              0.388761
1168                 0.385957
1168.38              0.393343
1168.76              0.381234
1169.14              0.396923
1169.52              0.382305
1169.9               0.386687
1170.28              0.37821
1170.66              0.396478
1171.04              0.375039
1171.42              0.359461
1171.8               0.378551
1172.18              0.397257
1172.56              0.389105
1172.94              0.39653
1173.32              0.388004
1173.7               0.389685
1174.08              0.394924
1174.46              0.374121
1174.84              0.362982
1175.22              0.36198
1175.6               0.362142
1175.98              0.389341
1176.36              0.397189
1176.74              0.40146
1177.12              0.388637
1177.5               0.389741
1177.88              0.38212
1178.26              0.374916
1178.64              0.387803
1179.02              0.400506
1179.4               0.394359
1179.78              0.4012
1180.16              0.416398
1180.54              0.40329
1180.92              0.393379
1181.3               0.402313
1181.68              0.40046
1182.06              0.400032
1182.44              0.394807
1182.82              0.371317
1183.2               0.390523
1183.58              0.395573
1183.96              0.394375
1184.34              0.382886
1184.72              0.391363
1185.1               0.387099
1185.48              0.386791
1185.86              0.385785
1186.24              0.388128
1186.62              0.374465
1187                 0.36356
1187.38              0.386765
1187.76              0.392399
1188.14              0.370927
1188.52              0.386051
1188.9               0.391412
1189.28              0.390494
1189.66              0.401943
1190.04              0.389909
1190.42              0.389393
1190.8               0.39787
1191.18              0.398578
1191.56              0.410316
1191.94              0.41535
1192.32              0.399704
1192.7               0.392567
1193.08              0.383107
1193.46              0.370259
1193.84              0.365452
1194.22              0.37057
1194.6               0.379381
1194.98              0.391759
1195.36              0.396939
1195.74              0.390283
1196.12              0.402459
1196.5               0.401878
1196.88              0.389462
1197.26              0.375841
1197.64              0.379154
1198.02              0.3788
1198.4               0.371787
1198.78              0.38176
1199.16              0.397413
1199.54              0.38732
1199.92              0.399964
1200.3               0.387862
1200.68              0.383091
1201.06              0.380718
1201.44              0.376142
1201.82              0.369622
1202.2               0.367984
1202.58              0.375477
1202.96              0.372706
1203.34              0.373007
1203.72              0.380667
1204.1               0.382439
1204.48              0.387644
1204.86              0.386554
1205.24              0.390938
1205.62              0.392554
1206                 0.398088
1206.38              0.383779
1206.76              0.375256
1207.14              0.394846
1207.52              0.392473
1207.9               0.403482
1208.28              0.385441
1208.66              0.372449
1209.04              0.375205
1209.42              0.383659
1209.8               0.368895
1210.18              0.38632
1210.56              0.38535
1210.94              0.405916
1211.32              0.406166
1211.7               0.391795
1212.08              0.379748
1212.46              0.397572
1212.84              0.387342
1213.22              0.388102
1213.6               0.390789
1213.98              0.390172
1214.36              0.399538
1214.74              0.385703
1215.12              0.38324
1215.5               0.38717
1215.88              0.380011
1216.26              0.38523
1216.64              0.402362
1217.02              0.398305
1217.4               0.391925
1217.78              0.392739
1218.16              0.399263
1218.54              0.388627
1218.92              0.386638
1219.3               0.376603
1219.68              0.382192
1220.06              0.373037
1220.44              0.391347
1220.82              0.383763
1221.2               0.387047
1221.58              0.368973
1221.96              0.376048
1222.34              0.388644
1222.72              0.400363
1223.1               0.38324
1223.48              0.382993
1223.86              0.368759
1224.24              0.374922
1224.62              0.368629
1225                 0.377765
1225.38              0.362246
1225.76              0.378641
1226.14              0.389679
1226.52              0.422188
1226.9               0.414445
1227.28              0.409972
1227.66              0.407525
1228.04              0.396653
1228.42              0.403086
1228.8               0.432074
1229.18              0.429847
1229.56              0.414996
1229.94              0.399918
1230.32              0.398406
1230.7               0.410709
1231.08              0.421922
1231.46              0.419984
1231.84              0.426472
1232.22              0.412189
1232.6               0.40465
1232.98              0.451001
1233.36              0.473095
1233.74              0.451238
1234.12              0.460575
1234.5               0.444315
1234.88              0.4493
1235.26              0.46136
1235.64              0.452036
1236.02              0.424849
1236.4               0.471865
1236.78              0.538763
1237.16              0.526021
1237.54              0.511313
1237.92              0.48499
1238.3               0.472015
1238.68              0.438701
1239.06              0.438869
1239.44              0.432064
1239.82              0.43281
1240.2               0.435689
1240.58              0.443721
1240.96              0.406286
1241.34              0.400515
1241.72              0.406652
1242.1               0.422032
1242.48              0.394239
1242.86              0.394395
1243.24              0.404945
1243.62              0.412614
1244                 0.41522
1244.38              0.459565
1244.76              0.450014
1245.14              0.42604
1245.52              0.424979
1245.9               0.418216
1246.28              0.426777
1246.66              0.435056
1247.04              0.454074
1247.42              0.450413
1247.8               0.426128
1248.18              0.419047
1248.56              0.412825
1248.94              0.401885
1249.32              0.405377
1249.7               0.413234
