# H1312
# Spectrum #00078	5:04:28 PM 4/26/2018
# Narrow scan: start 1311.84nm, end 1314.34nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 50um, exit 50um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1313.425956          0.022385
1313.431497          0.029521
1313.437039          0.030219
1313.442581          0.028989
1313.448122          0.023203
1313.453664          0.024598
1313.459206          0.03266
1313.464747          0.026013
1313.470289          0.030446
1313.47583           0.024319
1313.481372          0.0297
1313.486913          0.02504
1313.492455          0.025416
1313.497996          0.031501
1313.503537          0.027425
1313.509079          0.029447
1313.51462           0.023647
1313.520161          0.035087
1313.525703          0.025582
1313.531244          0.023664
1313.536785          0.026107
1313.542326          0.024705
1313.547868          0.024984
1313.553409          0.025088
1313.55895           0.021814
1313.564491          0.019344
1313.570032          0.026841
1313.575573          0.024819
1313.581114          0.022223
1313.586655          0.021067
1313.592196          0.035052
1313.597737          0.02587
1313.603278          0.022437
1313.608819          0.030119
1313.61436           0.026685
1313.619901          0.024884
1313.625442          0.016709
1313.630982          0.020649
1313.636523          0.020402
1313.642064          0.023777
1313.647605          0.029667
1313.653145          0.025607
1313.658686          0.023664
1313.664227          0.027068
1313.669767          0.028392
1313.675308          0.025225
1313.680849          0.029655
1313.686389          0.032903
1313.69193           0.026078
1313.69747           0.026305
1313.703011          0.020412
1313.708551          0.017559
1313.714092          0.024121
1313.719632          0.029038
1313.725172          0.031005
1313.730713          0.024627
1313.736253          0.031193
1313.741793          0.030222
1313.747334          0.026958
1313.752874          0.025812
1313.758414          0.027263
1313.763954          0.023501
1313.769495          0.023602
1313.775035          0.026506
1313.780575          0.026847
1313.786115          0.030816
1313.791655          0.025101
1313.797195          0.021687
1313.802735          0.027756
1313.808275          0.031147
1313.813815          0.026195
1313.819355          0.026571
1313.824895          0.027418
1313.830435          0.028337
1313.835975          0.025361
1313.841515          0.030476
1313.847055          0.025883
1313.852594          0.026721
1313.858134          0.026244
1313.863674          0.028236
1313.869214          0.028924
1313.874753          0.030738
1313.880293          0.030304
1313.885833          0.020528
1313.891372          0.025049
1313.896912          0.023037
1313.902452          0.026928
1313.907991          0.023917
1313.913531          0.031634
1313.91907           0.02539
1313.92461           0.026581
1313.930149          0.029482
1313.935689          0.022774
1313.941228          0.029411
1313.946767          0.020739
1313.952307          0.019285
1313.957846          0.027428
1313.963385          0.024683
1313.968925          0.028077
1313.974464          0.025153
1313.980003          0.027211
1313.985542          0.034458
1313.991082          0.018094
1313.996621          0.028256
1314.00216           0.026377
1314.007699          0.023657
1314.013238          0.029603
1314.018777          0.02614
1314.024316          0.03523
1314.029855          0.027165
1314.035394          0.025069
1314.040933          0.023842
1314.046472          0.0286
1314.052011          0.026283
1314.05755           0.027227
1314.063089          0.025572
1314.068628          0.024238
1314.074166          0.025491
1314.079705          0.030417
1314.085244          0.032235
1314.090783          0.025416
1314.096321          0.024215
1314.10186           0.028992
1314.107399          0.026078
1314.112937          0.024008
1314.118476          0.026354
1314.124015          0.029512
1314.129553          0.028282
1314.135092          0.020801
1314.14063           0.025367
1314.146169          0.029109
1314.151707          0.026821
1314.157246          0.025095
1314.162784          0.0233
1314.168322          0.024906
1314.173861          0.02515
1314.179399          0.020632
1314.184937          0.023115
1314.190476          0.030365
1314.196014          0.029865
1314.201552          0.024008
1314.20709           0.021674
1314.212629          0.02823
1314.218167          0.020402
1314.223705          0.028106
1314.229243          0.029937
1314.234781          0.019928
1314.240319          0.027269
1314.245857          0.028622
1314.251395          0.025325
1314.256933          0.028467
1314.262471          0.024988
1314.268009          0.021483
1314.273547          0.02725
1314.279085          0.030313
1314.284623          0.019844
1314.290161          0.017621
1314.295698          0.029424
1314.301236          0.029278
1314.306774          0.02073
1314.312312          0.026406
1314.317849          0.034415
1314.323387          0.029934
1314.328925          0.031436
1314.334462          0.027315
1314.34              0.0239
