# Photomultiplier 600V, Amplifier 1uA x3
# Spectrum #00013	2:47:35 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
981.24               0.018276
981.65               0.018422
982.06               0.018406
982.47               0.017153
982.88               0.017118
983.29               0.016923
983.7                0.017656
984.11               0.016627
984.52               0.015806
984.93               0.017306
985.34               0.016812
985.75               0.01617
986.16               0.016293
986.57               0.016193
986.98               0.016835
987.39               0.015888
987.8                0.016228
988.21               0.015566
988.62               0.01679
989.03               0.016066
989.44               0.016524
989.85               0.016764
990.26               0.017114
990.67               0.017471
991.08               0.016589
991.49               0.015586
991.9                0.015264
992.31               0.016313
992.72               0.017604
993.13               0.017338
993.54               0.017202
993.95               0.017397
994.36               0.017169
994.77               0.016296
995.18               0.016439
995.59               0.016894
996                  0.016984
996.41               0.016556
996.82               0.016274
997.23               0.017332
997.64               0.018659
998.05               0.01726
998.46               0.017257
998.87               0.017293
999.28               0.017124
999.69               0.017007
1000.1               0.017221
1000.51              0.016754
1000.92              0.017056
1001.33              0.016027
1001.74              0.01664
1002.15              0.01643
1002.56              0.016884
1002.97              0.019685
1003.38              0.017666
1003.79              0.018091
1004.2               0.017595
1004.61              0.017082
1005.02              0.017588
1005.43              0.01789
1005.84              0.016897
1006.25              0.016585
1006.66              0.016443
1007.07              0.017066
1007.48              0.017526
1007.89              0.017127
1008.3               0.017533
1008.71              0.016764
1009.12              0.016326
1009.53              0.017595
1009.94              0.017309
1010.35              0.017118
1010.76              0.016731
1011.17              0.016426
1011.58              0.016501
1011.99              0.016787
1012.4               0.017614
1012.81              0.017121
1013.22              0.016764
1013.63              0.016787
1014.04              0.015975
1014.45              0.01726
1014.86              0.016913
1015.27              0.017611
1015.68              0.017163
1016.09              0.017685
1016.5               0.017309
1016.91              0.016838
1017.32              0.016832
1017.73              0.016131
1018.14              0.016102
1018.55              0.016433
1018.96              0.015725
1019.37              0.017627
1019.78              0.017452
1020.19              0.016988
1020.6               0.017997
1021.01              0.016754
1021.42              0.016715
1021.83              0.016563
1022.24              0.015956
1022.65              0.016864
1023.06              0.016942
1023.47              0.017504
1023.88              0.017497
1024.29              0.016335
1024.7               0.017741
1025.11              0.016387
1025.52              0.016241
1025.93              0.017199
1026.34              0.016913
1026.75              0.017234
1027.16              0.017364
1027.57              0.015875
1027.98              0.015677
1028.39              0.016751
1028.8               0.016355
1029.21              0.016342
1029.62              0.017809
1030.03              0.017251
1030.44              0.017845
1030.85              0.018455
1031.26              0.017698
1031.67              0.018205
1032.08              0.018416
1032.49              0.01826
1032.9               0.01689
1033.31              0.01715
