# Photomultiplier 700V, Amplifier 1uA x3
# Spectrum #00014	2:53:02 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1210.43              0.055167
1210.84              0.05345
1211.25              0.050616
1211.66              0.050461
1212.07              0.048293
1212.48              0.046498
1212.89              0.049442
1213.3               0.050052
1213.71              0.052924
1214.12              0.056646
1214.53              0.209118
1214.94              0.159181
1215.35              0.114015
1215.76              0.087108
1216.17              0.071231
1216.58              0.062303
1216.99              0.059509
1217.4               0.058775
1217.81              0.055491
1218.22              0.053336
1218.63              0.058266
1219.04              0.058379
1219.45              0.053187
1219.86              0.055313
1220.27              0.050367
1220.68              0.049507
1221.09              0.049984
1221.5               0.05036
1221.91              0.048793
1222.32              0.049052
1222.73              0.049318
1223.14              0.047105
1223.55              0.053141
1223.96              0.065549
1224.37              0.055958
1224.78              0.054631
1225.19              0.053252
1225.6               0.05442
1226.01              0.053177
1226.42              0.052178
1226.83              0.048965
1227.24              0.048715
1227.65              0.051928
1228.06              0.049795
1228.47              0.049834
1228.88              0.053401
1229.29              0.053911
1229.7               0.050328
1230.11              0.048922
1230.52              0.05232
1230.93              0.05037
1231.34              0.049529
1231.75              0.047653
1232.16              0.049734
1232.57              0.051632
1232.98              0.053755
1233.39              0.052343
1233.8               0.050925
1234.21              0.050701
1234.62              0.049383
1235.03              0.049773
1235.44              0.050574
1235.85              0.0517
1236.26              0.055884
1236.67              0.053044
1237.08              0.050201
1237.49              0.048598
1237.9               0.049731
1238.31              0.050091
1238.72              0.051652
1239.13              0.048264
1239.54              0.048066
1239.95              0.047835
1240.36              0.050915
1240.77              0.047913
1241.18              0.049445
1241.59              0.052109
1242                 0.048254
1242.41              0.051632
1242.82              0.051295
1243.23              0.052444
1243.64              0.052557
1244.05              0.051665
1244.46              0.04853
1244.87              0.050432
1245.28              0.053034
1245.69              0.050782
1246.1               0.049263
1246.51              0.055248
1246.92              0.055004
1247.33              0.054358
1247.74              0.05319
1248.15              0.054326
1248.56              0.051415
1248.97              0.048569
1249.38              0.048608
1249.79              0.046621
